Case ID,Created Date,Closed Date,Case Origin,Number of Emails Received,Number of Emails Sent,Contact Reason,Bucket,Topic,Sub-Topic
500dV00000DvyuUQAR,2025-08-04 16:04:18,2025-08-08 18:00:46,Form_Mobile,2,3,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000DvyzNQAR,2025-08-04 15:50:25,2025-08-04 15:58:54,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000Dvz7OQAR,2025-08-04 15:49:11,,Form_Mobile,5,5,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000DvzAcQAJ,2025-08-04 15:40:57,2025-08-12 10:18:50,Phone,,2,Systemic in Nature,Taxes,Taxes - Tax Calculation Details,
500dV00000Dw059QAB,2025-08-04 16:05:25,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000Dw09xQAB,2025-08-04 15:54:51,2025-08-04 15:54:51,Phone,,,Product Question,Account Opening,Account Opening - MISC,
500dV00000Dw0MrQAJ,2025-08-04 15:55:48,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000Dw0OMQAZ,2025-08-04 15:08:30,2025-08-05 12:49:47,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw0UtQAJ,2025-08-04 15:40:29,2025-08-04 17:15:42,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Refunds,
500dV00000Dw0UwQAJ,2025-08-04 15:46:15,2025-08-05 16:33:45,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000Dw0ZhQAJ,2025-08-04 15:36:11,2025-08-04 15:37:25,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw0bNQAR,2025-08-04 16:12:56,2025-08-06 16:32:19,Email,1,1,Null,Payments,Payments - Account Balance,
500dV00000Dw0oGQAR,2025-08-04 15:35:07,,Email,1,,Null,Null,Null,
500dV00000Dw0t2QAB,2025-08-04 15:46:50,2025-08-05 13:07:47,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw0xyQAB,2025-08-04 15:46:43,2025-08-04 16:22:31,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw0zUQAR,2025-08-04 15:33:27,2025-08-05 13:04:13,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000Dw0zcQAB,2025-08-04 16:06:31,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000Dw12jQAB,2025-08-04 15:26:06,2025-08-05 12:55:35,Email,1,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,
500dV00000Dw15wQAB,2025-08-04 15:17:37,2025-08-04 15:17:51,Phone,,,Systemic in Nature,Taxes,Taxes - Yearly Tax Certificate,
500dV00000Dw1KbQAJ,2025-08-04 15:47:01,2025-08-05 14:59:50,Phone,,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw1NeQAJ,2025-08-04 15:11:32,,Phone,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000Dw1QwQAJ,2025-08-04 16:04:55,2025-08-05 14:57:56,Phone,1,2,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Blocked Account
500dV00000Dw1ViQAJ,2025-08-04 15:11:30,2025-08-04 15:13:16,Phone,,1,No Reply,Account Management,Account Management - MISC,
500dV00000Dw1VmQAJ,2025-08-04 15:25:14,2025-08-05 09:38:28,Phone,,2,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw1cFQAR,2025-08-04 16:04:10,2025-08-04 16:04:10,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - MISC,
500dV00000Dw1fUQAR,2025-08-04 15:54:18,2025-08-05 13:12:10,Form_Web,1,1,Null,Payments,Payments - Withdrawals,
500dV00000Dw1pBQAR,2025-08-04 16:25:02,2025-08-08 14:53:56,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000Dw1tvQAB,2025-08-04 15:30:49,2025-08-04 15:50:46,Form_Mobile,1,1,Product Question,Taxes,Taxes - Tax Allowance,
500dV00000Dw28SQAR,2025-08-04 15:42:28,2025-08-05 13:33:55,Email,1,1,Null,Account Management,Account Management - IT Issues,
500dV00000Dw2TTQAZ,2025-08-04 15:41:55,2025-08-04 15:54:24,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000Dw2UzQAJ,2025-08-04 15:14:48,,Form_Web,1,1,Null,Broker Trading,Broker Trading - Crypto,Spread Fee
500dV00000Dw2V5QAJ,2025-08-04 16:01:56,2025-08-06 08:34:39,Outbound,1,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw2V8QAJ,2025-08-04 16:14:29,2025-08-06 16:32:01,Form_Mobile,1,2,Product Question,Payments,Payments - Account Balance,
500dV00000Dw2WbQAJ,2025-08-04 15:14:50,,Outbound,,2,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000Dw2efQAB,2025-08-04 15:15:33,2025-08-04 15:15:33,Phone,,,Product Question,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000Dw2ejQAB,2025-08-04 15:37:07,,Email,5,5,System Issue,Broker Trading,Broker Trading - Downtime,
500dV00000Dw37mQAB,2025-08-04 15:28:36,2025-08-05 12:54:57,Email,1,,No Reply,Other,Other - Marketing,
500dV00000Dw3PSQAZ,2025-08-04 15:31:44,2025-08-06 13:06:51,Form_Mobile,2,2,System Issue,Account Management,Account Management - Client Documents,Securities Statement
500dV00000Dw3SkQAJ,2025-08-04 15:50:50,2025-08-05 13:44:11,Form_Web,1,2,System Issue,Broker Trading,Broker Trading - Trade Issues,
500dV00000Dw3amQAB,2025-08-04 15:43:40,2025-08-11 11:50:20,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000Dw3dzQAB,2025-08-04 15:34:07,2025-08-04 15:34:07,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw42EQAR,2025-08-04 15:35:24,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000Dw43lQAB,2025-08-04 15:22:32,,Form_Mobile,2,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw4LZQAZ,2025-08-04 15:33:41,2025-08-06 13:29:36,Email,2,3,Null,Account Management,Account Management - Client Documents,
500dV00000Dw4VWQAZ,2025-08-04 16:31:37,,Outbound,,2,Null,Account Management,Account Management - Client Documents,
500dV00000Dw4dFQAR,2025-08-04 15:25:12,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000Dw4gYQAR,2025-08-04 15:47:29,2025-08-04 15:47:29,Outbound,,,Null,Account Management,Account Management - MISC,
500dV00000Dw4v4QAB,2025-08-04 16:20:27,2025-08-08 12:17:39,Form_Mobile,2,3,Null,Payments,Payments - Interest,
500dV00000Dw4wdQAB,2025-08-04 15:30:15,2025-08-05 12:58:54,Email,1,1,System Issue,Account Management,Account Management - IT Issues,App
500dV00000Dw4yEQAR,2025-08-04 15:31:40,2025-08-04 15:57:25,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000Dw5RMQAZ,2025-08-04 16:42:52,2025-08-05 14:08:42,Post,1,1,Null,Account Management,Account Management - Data Change,
500dV00000Dw5SzQAJ,2025-08-04 16:09:08,2025-08-11 15:30:00,Email,1,2,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000Dw5awQAB,2025-08-04 15:38:37,2025-08-04 15:38:49,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw5jEQAR,2025-08-04 16:24:49,2025-08-05 12:32:43,Form_Web,1,1,Systemic in Nature,Broker Trading,Broker Trading - MISC,
500dV00000Dw5w3QAB,2025-08-04 16:44:31,2025-08-08 12:57:44,Form_Web,2,3,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000Dw5xWQAR,2025-08-04 15:45:56,2025-08-04 15:45:56,Phone,,,Product Question,Account Opening,Account Opening - Opening Process,
500dV00000Dw648QAB,2025-08-04 16:25:23,,Phone,,,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000Dw64EQAR,2025-08-04 16:42:43,2025-08-05 13:50:30,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Reference Account
500dV00000Dw6LoQAJ,2025-08-04 16:13:20,2025-08-05 09:55:14,Form_Web,1,1,Product Question,Broker Trading,Broker Trading - Trade Issues,
500dV00000Dw6X6QAJ,2025-08-04 16:28:07,2025-08-05 13:32:26,Email,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000Dw6giQAB,2025-08-04 15:42:22,2025-08-05 13:03:59,Phone,1,2,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000Dw6iJQAR,2025-08-04 16:02:46,2025-08-04 16:03:47,Outbound,,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000Dw6lcQAB,2025-08-04 16:24:56,,Form_Web,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000Dw6s0QAB,2025-08-04 15:58:11,2025-08-04 16:22:31,Form_Web,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw7BNQAZ,2025-08-04 15:59:15,2025-08-04 16:30:28,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw7EYQAZ,2025-08-04 15:35:41,,Phone,,2,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,
500dV00000Dw7L2QAJ,2025-08-04 16:01:27,2025-08-11 12:37:29,Phone,,2,Systemic in Nature,Payments,Payments - MISC,
500dV00000Dw7LCQAZ,2025-08-04 17:01:51,2025-08-05 14:05:52,Post,1,1,Product Question,Account Management,Account Management - Data Change,
500dV00000Dw7UgQAJ,2025-08-04 15:38:36,,Email,1,,Null,Null,Null,
500dV00000Dw7UoQAJ,2025-08-04 15:56:07,,Backoffice,,2,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000Dw7cmQAB,2025-08-04 15:56:16,2025-08-06 15:13:37,Backoffice,,2,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000Dw7phQAB,2025-08-04 15:56:16,2025-08-07 16:34:54,Form_Web,2,2,Out of Scope,Account Management,Account Management - MISC,
500dV00000Dw7pnQAB,2025-08-04 16:12:02,,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - MISC,
500dV00000Dw7rQQAR,2025-08-04 16:30:02,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000Dw849QAB,2025-08-04 15:40:19,,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000Dw84BQAR,2025-08-04 15:48:16,,Form_Web,1,,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw84HQAR,2025-08-04 16:19:58,,Phone,1,4,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw85vQAB,2025-08-04 16:50:10,2025-08-07 10:47:38,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw8IjQAJ,2025-08-04 16:47:09,2025-08-06 17:46:52,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw8aUQAR,2025-08-04 16:55:53,2025-08-05 16:19:55,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw8c9QAB,2025-08-04 16:46:13,2025-08-11 15:26:33,Post,1,2,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000Dw8dsQAB,2025-08-04 16:58:18,2025-08-04 16:58:18,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000Dw8ibQAB,2025-08-04 16:15:17,2025-08-04 16:24:26,Phone,,,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000Dw8k8QAB,2025-08-04 16:41:14,2025-08-05 14:15:10,Post,1,1,Null,Account Management,Account Management - Data Change,
500dV00000Dw8nTQAR,2025-08-04 17:10:25,,Email,1,,Null,Null,Null,
500dV00000Dw8vQQAR,2025-08-04 15:57:08,2025-08-04 15:57:08,Outbound,,,Null,Payments,Payments - MISC,
500dV00000Dw8x9QAB,2025-08-04 16:53:03,2025-08-08 17:15:18,Post,1,4,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dw93XQAR,2025-08-04 16:14:43,2025-08-04 16:21:44,Phone,,,Systemic in Nature,Account Management,Account Management - Client Documents,
500dV00000Dw93ZQAR,2025-08-04 16:15:11,2025-08-05 13:33:15,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Rewards,
500dV00000Dw95EQAR,2025-08-04 16:48:58,2025-08-04 16:53:56,Phone,,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000Dw9BXQAZ,2025-08-04 15:56:43,,Email,1,,Null,Null,Null,
500dV00000Dw9N1QAJ,2025-08-04 16:57:57,,Post,1,2,Null,Account Management,Account Management - Data Change,
500dV00000Dw9ebQAB,2025-08-04 16:17:33,,Form_Web,1,,Null,Taxes,Taxes - MISC,
500dV00000Dw9efQAB,2025-08-04 16:32:10,2025-08-05 09:37:09,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dw9ehQAB,2025-08-04 16:32:41,2025-08-05 13:22:39,Form_Mobile,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000Dw9hvQAB,2025-08-04 16:58:40,,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Phone
500dV00000Dw9rTQAR,2025-08-04 15:57:09,2025-08-05 13:26:56,Form_Web,1,1,Null,Payments,Payments - Withdrawals,
500dV00000Dw9ujQAB,2025-08-04 16:13:24,,Backoffice,,2,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000Dw9zZQAR,2025-08-04 16:57:59,,Post,1,1,Null,Account Management,Account Management - Data Change,Address
500dV00000DwA4LQAV,2025-08-04 15:49:09,2025-08-05 13:17:28,Phone,1,2,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000DwA4SQAV,2025-08-04 16:35:53,,Form_Web,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000DwA4XQAV,2025-08-04 16:58:40,,Post,1,1,Null,Account Management,Account Management - Data Change,
500dV00000DwA5zQAF,2025-08-04 16:13:18,2025-08-05 14:29:06,Phone,1,2,Systemic in Nature,Account Management,Account Management - IT Issues,App
500dV00000DwACXQA3,2025-08-04 16:51:42,2025-08-06 16:42:03,Email,2,2,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000DwAMAQA3,2025-08-04 16:47:11,2025-08-07 11:11:52,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwAPMQA3,2025-08-04 15:52:46,2025-08-04 16:32:09,Email,1,1,Out of Scope,Account Management,Account Management - Client Documents,
500dV00000DwAPQQA3,2025-08-04 16:52:21,2025-08-05 16:38:29,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwAVrQAN,2025-08-04 16:41:14,2025-08-05 14:05:08,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Reference Account
500dV00000DwAXOQA3,2025-08-04 15:52:44,2025-08-05 13:12:59,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000DwAcIQAV,2025-08-04 17:05:08,,Email,1,,Null,Null,Null,
500dV00000DwAh9QAF,2025-08-04 16:45:02,2025-08-11 16:36:04,Post,1,2,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000DwAhBQAV,2025-08-04 16:57:18,2025-08-05 14:05:09,Post,1,,Null,Account Management,Account Management - Data Change,
500dV00000DwAnfQAF,2025-08-04 16:46:13,2025-08-11 15:01:57,Post,1,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwAsSQAV,2025-08-04 16:48:33,2025-08-11 13:36:38,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwAxNQAV,2025-08-04 16:46:25,,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000DwAxPQAV,2025-08-04 16:49:58,2025-08-05 15:11:26,Post,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwB0UQAV,2025-08-04 16:46:57,2025-08-06 13:20:36,Form_Mobile,2,2,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000DwB29QAF,2025-08-04 16:45:03,,Post,1,1,Null,Account Management,Account Management - Data Change,
500dV00000DwB8UQAV,2025-08-04 16:02:22,2025-08-04 16:02:22,Phone,,,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000DwBADQA3,2025-08-04 16:14:41,2025-08-08 14:19:24,Backoffice,1,2,Systemic in Nature,Account Opening,Account Opening - KYC,Identification
500dV00000DwBBhQAN,2025-08-04 15:55:09,,Form_Mobile,1,1,Systemic in Nature,Taxes,Taxes - Non Assessment,
500dV00000DwBBmQAN,2025-08-04 16:23:17,2025-08-04 16:23:17,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000DwBBqQAN,2025-08-04 16:49:18,2025-08-06 17:21:52,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwBEyQAN,2025-08-04 16:04:41,,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000DwBTZQA3,2025-08-04 16:53:48,2025-08-05 14:49:47,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwBV7QAN,2025-08-04 16:48:32,2025-08-11 12:23:11,Post,1,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwBZuQAN,2025-08-04 16:27:04,2025-08-05 13:27:53,Form_Mobile,1,1,Product Question,Payments,Payments - MISC,
500dV00000DwBgQQAV,2025-08-04 16:45:31,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DwBjhQAF,2025-08-04 17:14:15,2025-08-08 15:23:48,Backoffice,1,3,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DwBoQQAV,2025-08-04 16:16:11,,Outbound,,2,Null,Account Management,Account Management - Client Documents,
500dV00000DwBtFQAV,2025-08-04 15:58:07,2025-08-05 13:14:00,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DwBuxQAF,2025-08-04 17:10:18,2025-08-04 17:10:18,Phone,,,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000DwC2yQAF,2025-08-04 16:47:53,2025-08-05 17:20:24,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwC9UQAV,2025-08-04 16:52:16,2025-08-11 12:47:04,Post,1,4,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwCB0QAN,2025-08-04 16:04:38,2025-08-05 13:19:39,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000DwCBAQA3,2025-08-04 17:20:06,,Backoffice,2,3,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DwCMSQA3,2025-08-04 16:50:42,2025-08-05 17:28:51,Post,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwCRDQA3,2025-08-04 16:53:33,2025-08-07 11:08:48,Post,2,3,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwCW4QAN,2025-08-04 17:05:26,,Backoffice,,2,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DwCZGQA3,2025-08-04 16:33:14,2025-08-04 16:33:14,Phone,,,Systemic in Nature,Taxes,Taxes - Tax Allowance,
500dV00000DwCe1QAF,2025-08-04 16:00:40,2025-08-04 16:06:24,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000DwChIQAV,2025-08-04 17:00:22,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DwCj0QAF,2025-08-04 16:53:45,2025-08-07 17:18:09,Post,1,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwCkXQAV,2025-08-04 17:09:05,2025-08-05 18:01:08,Email,1,1,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000DwCm6QAF,2025-08-04 16:07:07,2025-08-04 16:09:03,Outbound,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwCm9QAF,2025-08-04 16:10:04,2025-08-08 09:49:16,Backoffice,1,2,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DwCxRQAV,2025-08-04 16:44:24,2025-08-05 14:14:50,Post,1,1,Null,Account Management,Account Management - Data Change,
500dV00000DwCz4QAF,2025-08-04 17:03:51,2025-08-04 17:04:53,Phone,,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000DwDK2QAN,2025-08-04 16:20:55,2025-08-06 16:25:22,Form_Mobile,1,2,Null,Payments,Payments - Deposits,
500dV00000DwDLaQAN,2025-08-04 16:41:55,2025-08-05 14:15:55,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000DwDLeQAN,2025-08-04 16:50:14,2025-08-06 16:45:44,Form_Mobile,1,2,Null,Payments,Payments - Deposits,
500dV00000DwDOrQAN,2025-08-04 16:40:23,2025-08-05 13:57:15,Post,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Reference Account
500dV00000DwDOtQAN,2025-08-04 16:47:55,2025-08-07 14:28:57,Post,2,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwDVLQA3,2025-08-04 16:53:47,2025-08-05 16:55:20,Post,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DwDYVQA3,2025-08-04 16:07:40,2025-08-04 16:24:35,Phone,,,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000DwDdPQAV,2025-08-04 16:46:04,,Phone,,1,Product Question,Broker Trading,Broker Trading - Savings Plans,
